Id, Throughput in this window (events/second), Entire throughput for the run (events/second), Total elapsed time(s), Average latency per event (ms), Entire Average latency per event (ms), Total number of events received (non-atomic),AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
1,53,53,18.789,1.5074047960194107E11,1.5074047959094705E11,1002,128642860449791,140737488355327,151732604633087,128642860449791,142936511610879,151732604633087
2,100,69,28.736,15702.894,7.521995801267796E10,2006,128642860449791,128642860449791,151732604633087,13762559,14745599,15532031
3,99,77,38.782,25161.414,5.01966935910998E10,3006,114898965102591,128642860449791,151732604633087,22282239,23724031,24903679
4,75,76,52.058,35753.851,3.765692455420439E10,4007,102804337197055,128642860449791,151732604633087,31719423,33816575,35651583
