Id, Throughput in this window (events/second), Entire throughput for the run (events/second), Total elapsed time(s), Average latency per event (ms), Entire Average latency per event (ms), Total number of events received (non-atomic),AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
1,0,0,170.508,29210.75,29210.75,100,2408447,2637823,2834431,2408447,2637823,2834431
2,0,0,313.759,67606.33,48408.54,200,5111807,5898239,6520831,5898239,6291455,6619135
