Id, Throughput in this window (events/second), Entire throughput for the run (events/second), Total elapsed time(s), Average latency per event (ms), Entire Average latency per event (ms), Total number of events received (non-atomic),AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
1,3,3,16.029,829.76,829.76,50,34047,37887,40191,34047,37887,40191
2,4,3,27.884,1774.54,1302.15,100,65535,75775,84479,75775,82431,86527
3,4,3,38.975,2416.68,1673.66,150,84479,101887,116223,106495,113663,118783
4,4,3,50.038,2432.34,1863.33,200,94207,106495,116735,106495,114175,119295
