Id, Throughput in this window (events/second), Entire throughput for the run (events/second), Total elapsed time(s), Average latency per event (ms), Entire Average latency per event (ms), Total number of events received (non-atomic),AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
1,100,100,199.891,61566.65255,61566.65255,20000,968884223,1098907647,1207959551,968884223,1098907647,1207959551
2,57,73,546.146,242990.8321,152278.742325,40000,3573547007,4211081215,4731174911,4211081215,4529848319,4798283775
3,52,64,927.622,415250.55855,239936.0144,60000,5536481279,6912212991,8019509247,7348420607,7851737087,8220835839
