Id, Throughput in this window (events/second), Entire throughput for the run (events/second), Total elapsed time(s), Average latency per event (ms), Entire Average latency per event (ms), Total number of events received (non-atomic),AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
1,208,208,95.841,28884.51555,28884.51555,20000,478150655,526385151,570425343,478150655,526385151,570425343
2,251,227,175.498,66959.1654,47921.840475,40000,1019215871,1174405119,1308622847,1174405119,1258291199,1325400063
3,235,230,260.504,98252.98525,64698.88873333333,60000,1325400063,1627389951,1895825407,1736441855,1853882367,1946157055
4,241,233,343.312,127752.065,80462.1828,80000,1744830463,2013265919,2449473535,2281701375,2432696319,2533359615
5,254,236,422.046,142623.4283,92894.4319,100000,1996488703,2348810239,2717908991,2566914047,2717908991,2835349503
6,237,236,506.371,155327.30375,103299.91054166667,120000,2248146943,2533359615,2919235583,2785017855,2952790015,3087007743
7,248,238,586.928,168520.9211,112617.19776428571,140000,2415919103,2734686207,3137339391,3036676095,3204448255,3338665983
